,date,hebrewDate,hebrewMonth,hebrewYear
3934,2011-10-10,"(5772, 7, 12)",TISHRI,5772
3935,2011-10-11,"(5772, 7, 13)",TISHRI,5772
3936,2011-10-12,"(5772, 7, 14)",TISHRI,5772
3937,2011-10-13,"(5772, 7, 15)",TISHRI,5772
3938,2011-10-14,"(5772, 7, 16)",TISHRI,5772
3939,2011-10-15,"(5772, 7, 17)",TISHRI,5772
3940,2011-10-16,"(5772, 7, 18)",TISHRI,5772
3941,2011-10-17,"(5772, 7, 19)",TISHRI,5772
3942,2011-10-18,"(5772, 7, 20)",TISHRI,5772
3943,2011-10-19,"(5772, 7, 21)",TISHRI,5772
3944,2011-10-20,"(5772, 7, 22)",TISHRI,5772
3945,2011-10-21,"(5772, 7, 23)",TISHRI,5772
3946,2011-10-22,"(5772, 7, 24)",TISHRI,5772
3947,2011-10-23,"(5772, 7, 25)",TISHRI,5772
3948,2011-10-24,"(5772, 7, 26)",TISHRI,5772
3949,2011-10-25,"(5772, 7, 27)",TISHRI,5772
3950,2011-10-26,"(5772, 7, 28)",TISHRI,5772
3951,2011-10-27,"(5772, 7, 29)",TISHRI,5772
3952,2011-10-28,"(5772, 7, 30)",TISHRI,5772
3953,2011-10-29,"(5772, 8, 1)",HESHVAN,5772
3954,2011-10-30,"(5772, 8, 2)",HESHVAN,5772
3955,2011-10-31,"(5772, 8, 3)",HESHVAN,5772
3956,2011-11-01,"(5772, 8, 4)",HESHVAN,5772
3957,2011-11-02,"(5772, 8, 5)",HESHVAN,5772
3958,2011-11-03,"(5772, 8, 6)",HESHVAN,5772
3959,2011-11-04,"(5772, 8, 7)",HESHVAN,5772
3960,2011-11-05,"(5772, 8, 8)",HESHVAN,5772
3961,2011-11-06,"(5772, 8, 9)",HESHVAN,5772
3962,2011-11-07,"(5772, 8, 10)",HESHVAN,5772
3963,2011-11-08,"(5772, 8, 11)",HESHVAN,5772
3964,2011-11-09,"(5772, 8, 12)",HESHVAN,5772
3965,2011-11-10,"(5772, 8, 13)",HESHVAN,5772
3966,2011-11-11,"(5772, 8, 14)",HESHVAN,5772
3967,2011-11-12,"(5772, 8, 15)",HESHVAN,5772
3968,2011-11-13,"(5772, 8, 16)",HESHVAN,5772
3969,2011-11-14,"(5772, 8, 17)",HESHVAN,5772
3970,2011-11-15,"(5772, 8, 18)",HESHVAN,5772
3971,2011-11-16,"(5772, 8, 19)",HESHVAN,5772
3972,2011-11-17,"(5772, 8, 20)",HESHVAN,5772
3973,2011-11-18,"(5772, 8, 21)",HESHVAN,5772
3974,2011-11-19,"(5772, 8, 22)",HESHVAN,5772
3975,2011-11-20,"(5772, 8, 23)",HESHVAN,5772
3976,2011-11-21,"(5772, 8, 24)",HESHVAN,5772
3977,2011-11-22,"(5772, 8, 25)",HESHVAN,5772
3978,2011-11-23,"(5772, 8, 26)",HESHVAN,5772
3979,2011-11-24,"(5772, 8, 27)",HESHVAN,5772
3980,2011-11-25,"(5772, 8, 28)",HESHVAN,5772
3981,2011-11-26,"(5772, 8, 29)",HESHVAN,5772
3982,2011-11-27,"(5772, 9, 1)",KISLEV,5772
3983,2011-11-28,"(5772, 9, 2)",KISLEV,5772
3984,2011-11-29,"(5772, 9, 3)",KISLEV,5772
3985,2011-11-30,"(5772, 9, 4)",KISLEV,5772
3986,2011-12-01,"(5772, 9, 5)",KISLEV,5772
3987,2011-12-02,"(5772, 9, 6)",KISLEV,5772
3988,2011-12-03,"(5772, 9, 7)",KISLEV,5772
3989,2011-12-04,"(5772, 9, 8)",KISLEV,5772
3990,2011-12-05,"(5772, 9, 9)",KISLEV,5772
3991,2011-12-06,"(5772, 9, 10)",KISLEV,5772
3992,2011-12-07,"(5772, 9, 11)",KISLEV,5772
3993,2011-12-08,"(5772, 9, 12)",KISLEV,5772
3994,2011-12-09,"(5772, 9, 13)",KISLEV,5772
3995,2011-12-10,"(5772, 9, 14)",KISLEV,5772
3996,2011-12-11,"(5772, 9, 15)",KISLEV,5772
3997,2011-12-12,"(5772, 9, 16)",KISLEV,5772
3998,2011-12-13,"(5772, 9, 17)",KISLEV,5772
3999,2011-12-14,"(5772, 9, 18)",KISLEV,5772
4000,2011-12-15,"(5772, 9, 19)",KISLEV,5772
4001,2011-12-16,"(5772, 9, 20)",KISLEV,5772
4002,2011-12-17,"(5772, 9, 21)",KISLEV,5772
4003,2011-12-18,"(5772, 9, 22)",KISLEV,5772
4004,2011-12-19,"(5772, 9, 23)",KISLEV,5772
4005,2011-12-20,"(5772, 9, 24)",KISLEV,5772
4006,2011-12-21,"(5772, 9, 25)",KISLEV,5772
4007,2011-12-22,"(5772, 9, 26)",KISLEV,5772
4008,2011-12-23,"(5772, 9, 27)",KISLEV,5772
4009,2011-12-24,"(5772, 9, 28)",KISLEV,5772
4010,2011-12-25,"(5772, 9, 29)",KISLEV,5772
4011,2011-12-26,"(5772, 9, 30)",KISLEV,5772
4012,2011-12-27,"(5772, 10, 1)",TEVETH,5772
4013,2011-12-28,"(5772, 10, 2)",TEVETH,5772
4014,2011-12-29,"(5772, 10, 3)",TEVETH,5772
4015,2011-12-30,"(5772, 10, 4)",TEVETH,5772
4016,2011-12-31,"(5772, 10, 5)",TEVETH,5772
4017,2012-01-01,"(5772, 10, 6)",TEVETH,5772
4018,2012-01-02,"(5772, 10, 7)",TEVETH,5772
4019,2012-01-03,"(5772, 10, 8)",TEVETH,5772
4020,2012-01-04,"(5772, 10, 9)",TEVETH,5772
4021,2012-01-05,"(5772, 10, 10)",TEVETH,5772
4022,2012-01-06,"(5772, 10, 11)",TEVETH,5772
4023,2012-01-07,"(5772, 10, 12)",TEVETH,5772
4024,2012-01-08,"(5772, 10, 13)",TEVETH,5772
4025,2012-01-09,"(5772, 10, 14)",TEVETH,5772
4026,2012-01-10,"(5772, 10, 15)",TEVETH,5772
4027,2012-01-11,"(5772, 10, 16)",TEVETH,5772
4028,2012-01-12,"(5772, 10, 17)",TEVETH,5772
4029,2012-01-13,"(5772, 10, 18)",TEVETH,5772
4030,2012-01-14,"(5772, 10, 19)",TEVETH,5772
4031,2012-01-15,"(5772, 10, 20)",TEVETH,5772
4032,2012-01-16,"(5772, 10, 21)",TEVETH,5772
4033,2012-01-17,"(5772, 10, 22)",TEVETH,5772
4034,2012-01-18,"(5772, 10, 23)",TEVETH,5772
4035,2012-01-19,"(5772, 10, 24)",TEVETH,5772
4036,2012-01-20,"(5772, 10, 25)",TEVETH,5772
4037,2012-01-21,"(5772, 10, 26)",TEVETH,5772
4038,2012-01-22,"(5772, 10, 27)",TEVETH,5772
4039,2012-01-23,"(5772, 10, 28)",TEVETH,5772
4040,2012-01-24,"(5772, 10, 29)",TEVETH,5772
4041,2012-01-25,"(5772, 11, 1)",SHEVAT,5772
4042,2012-01-26,"(5772, 11, 2)",SHEVAT,5772
4043,2012-01-27,"(5772, 11, 3)",SHEVAT,5772
4044,2012-01-28,"(5772, 11, 4)",SHEVAT,5772
4045,2012-01-29,"(5772, 11, 5)",SHEVAT,5772
4046,2012-01-30,"(5772, 11, 6)",SHEVAT,5772
4047,2012-01-31,"(5772, 11, 7)",SHEVAT,5772
4048,2012-02-01,"(5772, 11, 8)",SHEVAT,5772
4049,2012-02-02,"(5772, 11, 9)",SHEVAT,5772
4050,2012-02-03,"(5772, 11, 10)",SHEVAT,5772
4051,2012-02-04,"(5772, 11, 11)",SHEVAT,5772
4052,2012-02-05,"(5772, 11, 12)",SHEVAT,5772
4053,2012-02-06,"(5772, 11, 13)",SHEVAT,5772
4054,2012-02-07,"(5772, 11, 14)",SHEVAT,5772
4055,2012-02-08,"(5772, 11, 15)",SHEVAT,5772
4056,2012-02-09,"(5772, 11, 16)",SHEVAT,5772
4057,2012-02-10,"(5772, 11, 17)",SHEVAT,5772
4058,2012-02-11,"(5772, 11, 18)",SHEVAT,5772
4059,2012-02-12,"(5772, 11, 19)",SHEVAT,5772
4060,2012-02-13,"(5772, 11, 20)",SHEVAT,5772
4061,2012-02-14,"(5772, 11, 21)",SHEVAT,5772
4062,2012-02-15,"(5772, 11, 22)",SHEVAT,5772
4063,2012-02-16,"(5772, 11, 23)",SHEVAT,5772
4064,2012-02-17,"(5772, 11, 24)",SHEVAT,5772
4065,2012-02-18,"(5772, 11, 25)",SHEVAT,5772
4066,2012-02-19,"(5772, 11, 26)",SHEVAT,5772
4067,2012-02-20,"(5772, 11, 27)",SHEVAT,5772
4068,2012-02-21,"(5772, 11, 28)",SHEVAT,5772
4069,2012-02-22,"(5772, 11, 29)",SHEVAT,5772
4070,2012-02-23,"(5772, 11, 30)",SHEVAT,5772
4071,2012-02-24,"(5772, 12, 1)",ADAR,5772
4072,2012-02-25,"(5772, 12, 2)",ADAR,5772
4073,2012-02-26,"(5772, 12, 3)",ADAR,5772
4074,2012-02-27,"(5772, 12, 4)",ADAR,5772
4075,2012-02-28,"(5772, 12, 5)",ADAR,5772
4076,2012-02-29,"(5772, 12, 6)",ADAR,5772
4077,2012-03-01,"(5772, 12, 7)",ADAR,5772
4078,2012-03-02,"(5772, 12, 8)",ADAR,5772
4079,2012-03-03,"(5772, 12, 9)",ADAR,5772
4080,2012-03-04,"(5772, 12, 10)",ADAR,5772
4081,2012-03-05,"(5772, 12, 11)",ADAR,5772
4082,2012-03-06,"(5772, 12, 12)",ADAR,5772
4083,2012-03-07,"(5772, 12, 13)",ADAR,5772
4084,2012-03-08,"(5772, 12, 14)",ADAR,5772
4085,2012-03-09,"(5772, 12, 15)",ADAR,5772
4086,2012-03-10,"(5772, 12, 16)",ADAR,5772
4087,2012-03-11,"(5772, 12, 17)",ADAR,5772
4088,2012-03-12,"(5772, 12, 18)",ADAR,5772
4089,2012-03-13,"(5772, 12, 19)",ADAR,5772
4090,2012-03-14,"(5772, 12, 20)",ADAR,5772
4091,2012-03-15,"(5772, 12, 21)",ADAR,5772
4092,2012-03-16,"(5772, 12, 22)",ADAR,5772
4093,2012-03-17,"(5772, 12, 23)",ADAR,5772
4094,2012-03-18,"(5772, 12, 24)",ADAR,5772
4095,2012-03-19,"(5772, 12, 25)",ADAR,5772
4096,2012-03-20,"(5772, 12, 26)",ADAR,5772
4097,2012-03-21,"(5772, 12, 27)",ADAR,5772
4098,2012-03-22,"(5772, 12, 28)",ADAR,5772
4099,2012-03-23,"(5772, 12, 29)",ADAR,5772
4100,2012-03-24,"(5772, 1, 1)",NISAN,5772
4101,2012-03-25,"(5772, 1, 2)",NISAN,5772
4102,2012-03-26,"(5772, 1, 3)",NISAN,5772
4103,2012-03-27,"(5772, 1, 4)",NISAN,5772
4104,2012-03-28,"(5772, 1, 5)",NISAN,5772
4105,2012-03-29,"(5772, 1, 6)",NISAN,5772
4106,2012-03-30,"(5772, 1, 7)",NISAN,5772
4107,2012-03-31,"(5772, 1, 8)",NISAN,5772
4108,2012-04-01,"(5772, 1, 9)",NISAN,5772
4109,2012-04-02,"(5772, 1, 10)",NISAN,5772
4110,2012-04-03,"(5772, 1, 11)",NISAN,5772
4111,2012-04-04,"(5772, 1, 12)",NISAN,5772
4112,2012-04-05,"(5772, 1, 13)",NISAN,5772
4113,2012-04-06,"(5772, 1, 14)",NISAN,5772
4114,2012-04-07,"(5772, 1, 15)",NISAN,5772
4115,2012-04-08,"(5772, 1, 16)",NISAN,5772
4116,2012-04-09,"(5772, 1, 17)",NISAN,5772
4117,2012-04-10,"(5772, 1, 18)",NISAN,5772
4118,2012-04-11,"(5772, 1, 19)",NISAN,5772
4119,2012-04-12,"(5772, 1, 20)",NISAN,5772
4120,2012-04-13,"(5772, 1, 21)",NISAN,5772
4121,2012-04-14,"(5772, 1, 22)",NISAN,5772
4122,2012-04-15,"(5772, 1, 23)",NISAN,5772
4123,2012-04-16,"(5772, 1, 24)",NISAN,5772
4124,2012-04-17,"(5772, 1, 25)",NISAN,5772
4125,2012-04-18,"(5772, 1, 26)",NISAN,5772
4126,2012-04-19,"(5772, 1, 27)",NISAN,5772
4127,2012-04-20,"(5772, 1, 28)",NISAN,5772
4128,2012-04-21,"(5772, 1, 29)",NISAN,5772
4129,2012-04-22,"(5772, 1, 30)",NISAN,5772
4130,2012-04-23,"(5772, 2, 1)",IYYAR,5772
4131,2012-04-24,"(5772, 2, 2)",IYYAR,5772
4132,2012-04-25,"(5772, 2, 3)",IYYAR,5772
4133,2012-04-26,"(5772, 2, 4)",IYYAR,5772
4134,2012-04-27,"(5772, 2, 5)",IYYAR,5772
4135,2012-04-28,"(5772, 2, 6)",IYYAR,5772
4136,2012-04-29,"(5772, 2, 7)",IYYAR,5772
4137,2012-04-30,"(5772, 2, 8)",IYYAR,5772
4138,2012-05-01,"(5772, 2, 9)",IYYAR,5772
4139,2012-05-02,"(5772, 2, 10)",IYYAR,5772
4140,2012-05-03,"(5772, 2, 11)",IYYAR,5772
4141,2012-05-04,"(5772, 2, 12)",IYYAR,5772
4142,2012-05-05,"(5772, 2, 13)",IYYAR,5772
4143,2012-05-06,"(5772, 2, 14)",IYYAR,5772
4144,2012-05-07,"(5772, 2, 15)",IYYAR,5772
4145,2012-05-08,"(5772, 2, 16)",IYYAR,5772
4146,2012-05-09,"(5772, 2, 17)",IYYAR,5772
4147,2012-05-10,"(5772, 2, 18)",IYYAR,5772
4148,2012-05-11,"(5772, 2, 19)",IYYAR,5772
4149,2012-05-12,"(5772, 2, 20)",IYYAR,5772
4150,2012-05-13,"(5772, 2, 21)",IYYAR,5772
4151,2012-05-14,"(5772, 2, 22)",IYYAR,5772
4152,2012-05-15,"(5772, 2, 23)",IYYAR,5772
4153,2012-05-16,"(5772, 2, 24)",IYYAR,5772
4154,2012-05-17,"(5772, 2, 25)",IYYAR,5772
4155,2012-05-18,"(5772, 2, 26)",IYYAR,5772
4156,2012-05-19,"(5772, 2, 27)",IYYAR,5772
4157,2012-05-20,"(5772, 2, 28)",IYYAR,5772
4158,2012-05-21,"(5772, 2, 29)",IYYAR,5772
4159,2012-05-22,"(5772, 3, 1)",SIVAN,5772
4160,2012-05-23,"(5772, 3, 2)",SIVAN,5772
4161,2012-05-24,"(5772, 3, 3)",SIVAN,5772
4162,2012-05-25,"(5772, 3, 4)",SIVAN,5772
4163,2012-05-26,"(5772, 3, 5)",SIVAN,5772
4164,2012-05-27,"(5772, 3, 6)",SIVAN,5772
4165,2012-05-28,"(5772, 3, 7)",SIVAN,5772
4166,2012-05-29,"(5772, 3, 8)",SIVAN,5772
4167,2012-05-30,"(5772, 3, 9)",SIVAN,5772
4168,2012-05-31,"(5772, 3, 10)",SIVAN,5772
4169,2012-06-01,"(5772, 3, 11)",SIVAN,5772
4170,2012-06-02,"(5772, 3, 12)",SIVAN,5772
4171,2012-06-03,"(5772, 3, 13)",SIVAN,5772
4172,2012-06-04,"(5772, 3, 14)",SIVAN,5772
4173,2012-06-05,"(5772, 3, 15)",SIVAN,5772
4174,2012-06-06,"(5772, 3, 16)",SIVAN,5772
4175,2012-06-07,"(5772, 3, 17)",SIVAN,5772
4176,2012-06-08,"(5772, 3, 18)",SIVAN,5772
4177,2012-06-09,"(5772, 3, 19)",SIVAN,5772
4178,2012-06-10,"(5772, 3, 20)",SIVAN,5772
4179,2012-06-11,"(5772, 3, 21)",SIVAN,5772
4180,2012-06-12,"(5772, 3, 22)",SIVAN,5772
4181,2012-06-13,"(5772, 3, 23)",SIVAN,5772
4182,2012-06-14,"(5772, 3, 24)",SIVAN,5772
4183,2012-06-15,"(5772, 3, 25)",SIVAN,5772
4184,2012-06-16,"(5772, 3, 26)",SIVAN,5772
4185,2012-06-17,"(5772, 3, 27)",SIVAN,5772
4186,2012-06-18,"(5772, 3, 28)",SIVAN,5772
4187,2012-06-19,"(5772, 3, 29)",SIVAN,5772
4188,2012-06-20,"(5772, 3, 30)",SIVAN,5772
4189,2012-06-21,"(5772, 4, 1)",TAMMUZ,5772
4190,2012-06-22,"(5772, 4, 2)",TAMMUZ,5772
4191,2012-06-23,"(5772, 4, 3)",TAMMUZ,5772
4192,2012-06-24,"(5772, 4, 4)",TAMMUZ,5772
4193,2012-06-25,"(5772, 4, 5)",TAMMUZ,5772
4194,2012-06-26,"(5772, 4, 6)",TAMMUZ,5772
4195,2012-06-27,"(5772, 4, 7)",TAMMUZ,5772
4196,2012-06-28,"(5772, 4, 8)",TAMMUZ,5772
4197,2012-06-29,"(5772, 4, 9)",TAMMUZ,5772
4198,2012-06-30,"(5772, 4, 10)",TAMMUZ,5772
4199,2012-07-01,"(5772, 4, 11)",TAMMUZ,5772
4200,2012-07-02,"(5772, 4, 12)",TAMMUZ,5772
4201,2012-07-03,"(5772, 4, 13)",TAMMUZ,5772
4202,2012-07-04,"(5772, 4, 14)",TAMMUZ,5772
4203,2012-07-05,"(5772, 4, 15)",TAMMUZ,5772
4204,2012-07-06,"(5772, 4, 16)",TAMMUZ,5772
4205,2012-07-07,"(5772, 4, 17)",TAMMUZ,5772
4206,2012-07-08,"(5772, 4, 18)",TAMMUZ,5772
4207,2012-07-09,"(5772, 4, 19)",TAMMUZ,5772
4208,2012-07-10,"(5772, 4, 20)",TAMMUZ,5772
4209,2012-07-11,"(5772, 4, 21)",TAMMUZ,5772
4210,2012-07-12,"(5772, 4, 22)",TAMMUZ,5772
4211,2012-07-13,"(5772, 4, 23)",TAMMUZ,5772
4212,2012-07-14,"(5772, 4, 24)",TAMMUZ,5772
4213,2012-07-15,"(5772, 4, 25)",TAMMUZ,5772
4214,2012-07-16,"(5772, 4, 26)",TAMMUZ,5772
4215,2012-07-17,"(5772, 4, 27)",TAMMUZ,5772
4216,2012-07-18,"(5772, 4, 28)",TAMMUZ,5772
4217,2012-07-19,"(5772, 4, 29)",TAMMUZ,5772
4218,2012-07-20,"(5772, 5, 1)",AV,5772
4219,2012-07-21,"(5772, 5, 2)",AV,5772
4220,2012-07-22,"(5772, 5, 3)",AV,5772
4221,2012-07-23,"(5772, 5, 4)",AV,5772
4222,2012-07-24,"(5772, 5, 5)",AV,5772
4223,2012-07-25,"(5772, 5, 6)",AV,5772
4224,2012-07-26,"(5772, 5, 7)",AV,5772
4225,2012-07-27,"(5772, 5, 8)",AV,5772
4226,2012-07-28,"(5772, 5, 9)",AV,5772
4227,2012-07-29,"(5772, 5, 10)",AV,5772
4228,2012-07-30,"(5772, 5, 11)",AV,5772
4229,2012-07-31,"(5772, 5, 12)",AV,5772
4230,2012-08-01,"(5772, 5, 13)",AV,5772
4231,2012-08-02,"(5772, 5, 14)",AV,5772
4232,2012-08-03,"(5772, 5, 15)",AV,5772
4233,2012-08-04,"(5772, 5, 16)",AV,5772
4234,2012-08-05,"(5772, 5, 17)",AV,5772
4235,2012-08-06,"(5772, 5, 18)",AV,5772
4236,2012-08-07,"(5772, 5, 19)",AV,5772
4237,2012-08-08,"(5772, 5, 20)",AV,5772
4238,2012-08-09,"(5772, 5, 21)",AV,5772
4239,2012-08-10,"(5772, 5, 22)",AV,5772
4240,2012-08-11,"(5772, 5, 23)",AV,5772
4241,2012-08-12,"(5772, 5, 24)",AV,5772
4242,2012-08-13,"(5772, 5, 25)",AV,5772
4243,2012-08-14,"(5772, 5, 26)",AV,5772
4244,2012-08-15,"(5772, 5, 27)",AV,5772
4245,2012-08-16,"(5772, 5, 28)",AV,5772
4246,2012-08-17,"(5772, 5, 29)",AV,5772
4247,2012-08-18,"(5772, 5, 30)",AV,5772
4248,2012-08-19,"(5772, 6, 1)",ELUL,5772
4249,2012-08-20,"(5772, 6, 2)",ELUL,5772
4250,2012-08-21,"(5772, 6, 3)",ELUL,5772
4251,2012-08-22,"(5772, 6, 4)",ELUL,5772
4252,2012-08-23,"(5772, 6, 5)",ELUL,5772
4253,2012-08-24,"(5772, 6, 6)",ELUL,5772
4254,2012-08-25,"(5772, 6, 7)",ELUL,5772
4255,2012-08-26,"(5772, 6, 8)",ELUL,5772
4256,2012-08-27,"(5772, 6, 9)",ELUL,5772
4257,2012-08-28,"(5772, 6, 10)",ELUL,5772
4258,2012-08-29,"(5772, 6, 11)",ELUL,5772
4259,2012-08-30,"(5772, 6, 12)",ELUL,5772
4260,2012-08-31,"(5772, 6, 13)",ELUL,5772
4261,2012-09-01,"(5772, 6, 14)",ELUL,5772
4262,2012-09-02,"(5772, 6, 15)",ELUL,5772
4263,2012-09-03,"(5772, 6, 16)",ELUL,5772
4264,2012-09-04,"(5772, 6, 17)",ELUL,5772
4265,2012-09-05,"(5772, 6, 18)",ELUL,5772
4266,2012-09-06,"(5772, 6, 19)",ELUL,5772
4267,2012-09-07,"(5772, 6, 20)",ELUL,5772
4268,2012-09-08,"(5772, 6, 21)",ELUL,5772
4269,2012-09-09,"(5772, 6, 22)",ELUL,5772
4270,2012-09-10,"(5772, 6, 23)",ELUL,5772
4271,2012-09-11,"(5772, 6, 24)",ELUL,5772
4272,2012-09-12,"(5772, 6, 25)",ELUL,5772
4273,2012-09-13,"(5772, 6, 26)",ELUL,5772
4274,2012-09-14,"(5772, 6, 27)",ELUL,5772
4275,2012-09-15,"(5772, 6, 28)",ELUL,5772
4276,2012-09-16,"(5772, 6, 29)",ELUL,5772
4277,2012-09-17,"(5773, 7, 1)",TISHRI,5773
4278,2012-09-18,"(5773, 7, 2)",TISHRI,5773
4279,2012-09-19,"(5773, 7, 3)",TISHRI,5773
4280,2012-09-20,"(5773, 7, 4)",TISHRI,5773
4281,2012-09-21,"(5773, 7, 5)",TISHRI,5773
4282,2012-09-22,"(5773, 7, 6)",TISHRI,5773
4283,2012-09-23,"(5773, 7, 7)",TISHRI,5773
4284,2012-09-24,"(5773, 7, 8)",TISHRI,5773
4285,2012-09-25,"(5773, 7, 9)",TISHRI,5773
4286,2012-09-26,"(5773, 7, 10)",TISHRI,5773
4287,2012-09-27,"(5773, 7, 11)",TISHRI,5773
4288,2012-09-28,"(5773, 7, 12)",TISHRI,5773
4289,2012-09-29,"(5773, 7, 13)",TISHRI,5773
4290,2012-09-30,"(5773, 7, 14)",TISHRI,5773
4291,2012-10-01,"(5773, 7, 15)",TISHRI,5773
4292,2012-10-02,"(5773, 7, 16)",TISHRI,5773
4293,2012-10-03,"(5773, 7, 17)",TISHRI,5773
4294,2012-10-04,"(5773, 7, 18)",TISHRI,5773
4295,2012-10-05,"(5773, 7, 19)",TISHRI,5773
4296,2012-10-06,"(5773, 7, 20)",TISHRI,5773
4297,2012-10-07,"(5773, 7, 21)",TISHRI,5773
4298,2012-10-08,"(5773, 7, 22)",TISHRI,5773
4299,2012-10-09,"(5773, 7, 23)",TISHRI,5773
4300,2012-10-10,"(5773, 7, 24)",TISHRI,5773
4301,2012-10-11,"(5773, 7, 25)",TISHRI,5773
4302,2012-10-12,"(5773, 7, 26)",TISHRI,5773
4303,2012-10-13,"(5773, 7, 27)",TISHRI,5773
4304,2012-10-14,"(5773, 7, 28)",TISHRI,5773
4305,2012-10-15,"(5773, 7, 29)",TISHRI,5773
4306,2012-10-16,"(5773, 7, 30)",TISHRI,5773
4307,2012-10-17,"(5773, 8, 1)",HESHVAN,5773
4308,2012-10-18,"(5773, 8, 2)",HESHVAN,5773
4309,2012-10-19,"(5773, 8, 3)",HESHVAN,5773
4310,2012-10-20,"(5773, 8, 4)",HESHVAN,5773
4311,2012-10-21,"(5773, 8, 5)",HESHVAN,5773
4312,2012-10-22,"(5773, 8, 6)",HESHVAN,5773
4313,2012-10-23,"(5773, 8, 7)",HESHVAN,5773
4314,2012-10-24,"(5773, 8, 8)",HESHVAN,5773
4315,2012-10-25,"(5773, 8, 9)",HESHVAN,5773
4316,2012-10-26,"(5773, 8, 10)",HESHVAN,5773
4317,2012-10-27,"(5773, 8, 11)",HESHVAN,5773
4318,2012-10-28,"(5773, 8, 12)",HESHVAN,5773
4319,2012-10-29,"(5773, 8, 13)",HESHVAN,5773
4320,2012-10-30,"(5773, 8, 14)",HESHVAN,5773
4321,2012-10-31,"(5773, 8, 15)",HESHVAN,5773
4322,2012-11-01,"(5773, 8, 16)",HESHVAN,5773
4323,2012-11-02,"(5773, 8, 17)",HESHVAN,5773
4324,2012-11-03,"(5773, 8, 18)",HESHVAN,5773
4325,2012-11-04,"(5773, 8, 19)",HESHVAN,5773
4326,2012-11-05,"(5773, 8, 20)",HESHVAN,5773
4327,2012-11-06,"(5773, 8, 21)",HESHVAN,5773
4328,2012-11-07,"(5773, 8, 22)",HESHVAN,5773
4329,2012-11-08,"(5773, 8, 23)",HESHVAN,5773
4330,2012-11-09,"(5773, 8, 24)",HESHVAN,5773
4331,2012-11-10,"(5773, 8, 25)",HESHVAN,5773
4332,2012-11-11,"(5773, 8, 26)",HESHVAN,5773
4333,2012-11-12,"(5773, 8, 27)",HESHVAN,5773
4334,2012-11-13,"(5773, 8, 28)",HESHVAN,5773
4335,2012-11-14,"(5773, 8, 29)",HESHVAN,5773
4336,2012-11-15,"(5773, 9, 1)",KISLEV,5773
4337,2012-11-16,"(5773, 9, 2)",KISLEV,5773
4338,2012-11-17,"(5773, 9, 3)",KISLEV,5773
4339,2012-11-18,"(5773, 9, 4)",KISLEV,5773
4340,2012-11-19,"(5773, 9, 5)",KISLEV,5773
4341,2012-11-20,"(5773, 9, 6)",KISLEV,5773
4342,2012-11-21,"(5773, 9, 7)",KISLEV,5773
4343,2012-11-22,"(5773, 9, 8)",KISLEV,5773
4344,2012-11-23,"(5773, 9, 9)",KISLEV,5773
4345,2012-11-24,"(5773, 9, 10)",KISLEV,5773
4346,2012-11-25,"(5773, 9, 11)",KISLEV,5773
4347,2012-11-26,"(5773, 9, 12)",KISLEV,5773
4348,2012-11-27,"(5773, 9, 13)",KISLEV,5773
4349,2012-11-28,"(5773, 9, 14)",KISLEV,5773
4350,2012-11-29,"(5773, 9, 15)",KISLEV,5773
4351,2012-11-30,"(5773, 9, 16)",KISLEV,5773
4352,2012-12-01,"(5773, 9, 17)",KISLEV,5773
4353,2012-12-02,"(5773, 9, 18)",KISLEV,5773
4354,2012-12-03,"(5773, 9, 19)",KISLEV,5773
4355,2012-12-04,"(5773, 9, 20)",KISLEV,5773
4356,2012-12-05,"(5773, 9, 21)",KISLEV,5773
4357,2012-12-06,"(5773, 9, 22)",KISLEV,5773
4358,2012-12-07,"(5773, 9, 23)",KISLEV,5773
4359,2012-12-08,"(5773, 9, 24)",KISLEV,5773
4360,2012-12-09,"(5773, 9, 25)",KISLEV,5773
4361,2012-12-10,"(5773, 9, 26)",KISLEV,5773
4362,2012-12-11,"(5773, 9, 27)",KISLEV,5773
4363,2012-12-12,"(5773, 9, 28)",KISLEV,5773
4364,2012-12-13,"(5773, 9, 29)",KISLEV,5773
4365,2012-12-14,"(5773, 10, 1)",TEVETH,5773
4366,2012-12-15,"(5773, 10, 2)",TEVETH,5773
4367,2012-12-16,"(5773, 10, 3)",TEVETH,5773
4368,2012-12-17,"(5773, 10, 4)",TEVETH,5773
4369,2012-12-18,"(5773, 10, 5)",TEVETH,5773
4370,2012-12-19,"(5773, 10, 6)",TEVETH,5773
4371,2012-12-20,"(5773, 10, 7)",TEVETH,5773
4372,2012-12-21,"(5773, 10, 8)",TEVETH,5773
4373,2012-12-22,"(5773, 10, 9)",TEVETH,5773
4374,2012-12-23,"(5773, 10, 10)",TEVETH,5773
4375,2012-12-24,"(5773, 10, 11)",TEVETH,5773
4376,2012-12-25,"(5773, 10, 12)",TEVETH,5773
4377,2012-12-26,"(5773, 10, 13)",TEVETH,5773
4378,2012-12-27,"(5773, 10, 14)",TEVETH,5773
4379,2012-12-28,"(5773, 10, 15)",TEVETH,5773
4380,2012-12-29,"(5773, 10, 16)",TEVETH,5773
4381,2012-12-30,"(5773, 10, 17)",TEVETH,5773
4382,2012-12-31,"(5773, 10, 18)",TEVETH,5773
4383,2013-01-01,"(5773, 10, 19)",TEVETH,5773
4384,2013-01-02,"(5773, 10, 20)",TEVETH,5773
